"village_name","district_id"
"LISTON","27"
"WILLIAM","27"
"MPINDAMALATA","27"
"LETIASI","27"
"MCHIZA","27"
"PAKAMWA SUNGA","27"
"ALEKAZAO","27"
"TIANYADIRE","27"
"ASANKHAWAO","27"
"MWACHINYIZA","27"
"KAMTEDZA","27"
"MAKANANI","27"
"BESITI","27"
"CHALONDA","27"
"CHIMWELO","27"
"CHILIPANJA","27"
"CHOSADZIWA","27"
"MWANVAZITI","27"
"AKUMALIMA","27"
"PILIRA","27"
"MAITA","27"
"CHITUNGWANI II","27"
"NDILIRE","27"
"TSEKULANI","27"
"KATAMANDA","27"
"CEMENT","27"
"EVEREZYI","27"
"CHAKHOLOMA","27"
"CHIMPHAKA","27"
"MLERA","27"
"BAUTI","27"
"KALIMA  II","27"
"KALIRA","27"
"KUDZARA","27"
"LANDANI","27"
"NYAIWA","27"
"MTSEKA II","27"
"DUMINGA","27"
"FATIMA","27"
"TAFATATHA","27"
"BWANEKHA","27"
"PAULOSI","27"
"LUDA","27"
"NYAMPEZA","27"
"VIORA","27"
"MTAZAKULIMA","27"
"PINSADO","27"
"KAPUSI","27"
"NYOZANI","27"
"NSONA","27"
"MSIYAMPHANJE","27"
"MILLION","27"
"FIGU","27"
"SEULANI","27"
"FINIASI","27"
"CHAPHUKIRA","27"
"CHENGETANI","27"
"FATSANI","27"
"NTOPA","27"
"KUPEZALI","27"
"KHUNDIRE","27"
"GADAMA","27"
"MANUEL","27"
"MILIWADI","27"
"SIPINYU","27"
"JALISENI","27"
"MELLO","27"
"WINZILOPI","27"
"CHITHUMBA","27"
"KUNGOMA","27"
"NAMKUNGWI","27"
"MAGORE","27"
"MADZI","27"
"NASULUMA","27"
"MPHANDA","27"
"SAUTI","27"
"KABWATIKA","27"
"MTEMERA","27"
"GAWANANI","27"
"KONDWANI","27"
"ALICE","27"
"CHIMPANZI","27"
"MDZORA","27"
"MAFERANO","27"
"KAPENA","27"
"SMART","27"
"CHAWEKHA","27"
"TALIYEJE","27"
"MAKANDE I ","27"
"MAKANDE II","27"
"MASTOM","27"
"NYAMBO","27"
"CHIBWALIZO","27"
"MPHERAKUONA","27"
"MTEKESA","27"
"SOLIJARA","27"
"JAILOSI","27"
"CHANG'AMBIKA","27"
"TOLIZYI","27"
"BIZIMONI","27"
"ZABUKA","27"
"KAVALO I","27"
"CHAKANIRA","27"
"PUTI","27"
"KANDIYE","27"
"MALOMBE","27"
"DZINKHWENDE","27"
"MULANGENI","27"
"ULIRA","27"
"KAVALO II","27"
"MULANGENI II","27"
"CHIKHAMBI II","27"
"CHIKHAMBI III","27"
"SANTANA","27"
"DAGALASI","27"
"CHIKHAMBI IV","27"
"SANTANA II","27"
"KANTHEMA II","27"
"WILLISONI","27"
"HALISONI","27"
"CHAOLA","27"
"LESTERA","27"
"FOMBE II","27"
"JAKOBU","27"
"JAKOBU II","27"
"PHENDAKALI","27"
"SAMU","27"
"SHEKETENI","27"
"PENDE I","27"
"PENDE II","27"
"PENDE III","27"
"PENDE IV","27"
"LAUJI","27"
"RAMECK","27"
"KANTHEMA I","27"
"KANJALA","27"
"NYOZELERA I","27"
"NYOZELERA II","27"
"MANYAPHWA","27"
"KHOLOMANI","27"
"MTHERU","27"
"DZIPHESI","27"
"PADZUWA","27"
"MPHATIKA","27"
"KALOGA","27"
"THOM","27"
"DANKENI","27"
"MUWAMBASA","27"
"TIAMBAFA","27"
"TSOKONOMBWE","27"
"MBUYAWO","27"
"CHAVALA","27"
"CHERAISI","27"
"BESTER","27"
"ATSEKAATAMVA","27"
"BALANDAWO","27"
"LEMBEKANI","27"
"GOSTADY","27"
"PALATO","27"
"UDASI","27"
"KANDEU I","27"
"ESINERE","27"
"LIWONDE","27"
"KANDEU II","27"
"MAGANGA II","27"
"KUZAMBO","27"
"NJEREZA II","27"
"MWALIJA","27"
"NDOLA","27"
"CHIPULA I","27"
"CHIPULA II","27"
"SEKERA I","27"
"SEKERA II","27"
"PISENI","27"
"CHAVALA MISENGU","27"
"BWALO","27"
"LING'AWA I","27"
"LING'AWA II","27"
"MWINGAMA","27"
"MPOTADZINGWE","27"
"LIGHT","27"
"MBENDERANA II","27"
"MBENDERANA III","27"
"MBENDERANA IV","27"
"MBENDERANA V","27"
"MIGANO","27"
"VICTOR","27"
"LANJI","27"
"ISSO","27"
"ODILO","27"
"WAKHALA","27"
"SAMSON","27"
"AYANA","27"
"MWITHA","27"
"SANTHANI","27"
"ZIKATHA","27"
"M'KHADZU","27"
"KAPASULE II","27"
"SISEU","27"
"DULANI","27"
"KHOSWE","27"
"MPASA","27"
"KATEFA","27"
"LANJI II","27"
"JULIASI","27"
"CHINANGWA","27"
"BIYESI","27"
"BWALAMBA","27"
"M'TAMBANYAMA","27"
"JAILOS","27"
"NTONDEZA II","27"
"NTONDEZA","27"
"BENITO","27"
"MAFUNGA","27"
"PATALAWO","27"
"GRASTENI","27"
"KANFOSI","27"
"FRANK","27"
" GAWANI MADZI","27"
"MTOMBOSOLA","27"
"JACKSON","27"
"LUSIYA","27"
"MALUWA","27"
"CHIKAAYENDA","27"
"YOHANI","27"
"MATIAS","27"
"NYAMPHOTA","27"
"CHIKALUMPHA","27"
"JASAMU","27"
"KANYATO","27"
"LODZANI","27"
"TAMBO","27"
"MEZA","27"
"ESTELE","27"
"CHAPASUKA","27"
"MOLINYU","27"
"SULIYA","27"
"BIASON","27"
"MATEKENYA","27"
"TCHALE","27"
"KHWAWA I","27"
"KHWAWA II","27"
"SUPUNI","27"
"CHIKHOMO","27"
"HIWA","27"
"MUONONGA","27"
"LASUNI","27"
"NGULUME","27"
"KOCHA","27"
"THUBOYI","27"
"LUMBE","27"
"EFEREMU","27"
"MOFOLO","27"
"PETRO","27"
"JOHN","27"
"MOLONGENI","27"
"MACHAKA","27"
"ANDREA","27"
"MSONDOLO","27"
"ZUZE","27"
"PROVA","27"
"TIZOLA","27"
"WATSON","27"
"BROWND","27"
"BILIAT","27"
"SABA","27"
"SEMU","27"
"MPOKONYOLA","27"
"MATUMULA","27"
"PHIKANI","27"
"MAJO","27"
"THUKUTA","27"
"CHINKOLE","27"
"LIWONDE","27"
"JOSEPHY","27"
"NTOKO","27"
"MAZULU","27"
"KHUMBULANI","27"
"SOLOMONI","27"
"KAPUTENI","27"
"MASABVULA","27"
"ZIMBULA","27"
"AMATIMA","27"
"CHIMOTO","27"
"PATASANI","27"
"JIMILODA","27"
"SIKENALA","27"
"MPEZENI","27"
"ELIZABETH","27"
"CHARIES","27"
"TUSIDA","27"
"SAIZI","27"
"LYSON","27"
"LUWANI","27"
"KALONGA","27"
"KADWALA","27"
"SABAWO","27"
"CHITSEKA","27"
"TAELO","27"
"BEULE","27"
"WILLIAM","27"
"CHIMPHANDA","27"
"MVULA","27"
"NEDI","27"
"NKHAMBEKA","27"
"JULY","27"
"MWAKULAMWAONA","27"
"MASITADE","27"
"MANGULENJE II","27"
"CHANGALA","27"
"MOLOGENI","27"
"KANDONDO","27"
"MAKIYONI","27"
"INGAZI","27"
"EVANCE","27"
"THESI","27"
"SAYIZI","27"
"BILLIATI II","27"
"FELLOW I","27"
"FELLOW II","27"
"CHAGWA I","27"
"CHAGWA II","27"
"CHIOTHA","27"
"GILIYOTI","27"
"NSONA","27"
"TOMALI","27"
"CHASAUKA","27"
"ALUFEYO","27"
"ALIAME","27"
"GODIFULE","27"
"FOTE II","27"
"MAPINGA","27"
"SAMBALABOKA","27"
"CHIBULI","27"
"FOTE III","27"
"MPHAMPHA","27"
"KANDINGA II","27"
"JONI","27"
"WILLISONI","27"
"BIASI II","27"
"BIASI III","27"
"KANAMALA","27"
"CHAPAKUDZA II","27"
"CHAPEPA II","27"
"JOWATI","27"
"NGALU","27"
"YONASI","27"
"THOMU I","27"
"CHITAKATAKA","27"
"LIMITED","27"
"MAILOSI","27"
"MASALINO","27"
"KATULO II","27"
"LAMECK","27"
"BIASONI","27"
"CHICHEWU","27"
"CHAPEPA","27"
"HETALA","27"
"MABUNGU","27"
"FOLOMA","27"
"THOMU II","27"
"PANGILESI","27"
"BAILOSI","27"
"BAKAMU","27"
"MADA","27"
"LAISON","27"
"ALLANI I","27"
"ALLANI II","27"
"SEKENI II","27"
"CHIMATILO","27"
"PATSANI","27"
"HANOCK","27"
"MWANENA","27"
"ELITA","27"
"JOLIJI","27"
"NYAMPHOTA","27"
"MALEMIA II","27"
"PAULO","27"
"DZILODZO","27"
"JESE","27"
"MKUZIWALELA","27"
"KHUDU","27"
"NYAIKHA I","27"
"NYAIKHA II","27"
"PULA","27"
"THENZI","27"
"MLAULI","27"
"JOSEPHY","27"
"KADINGA I","27"
"ROBERT","27"
"MAJADULO","27"
"SAMISONI","27"
"CHATHA","27"
"NYUME","27"
"THEZI II","27"
"ROMASI","27"
"CHATOLAZENGA","27"
"DZILODZO II","27"
"OJESI","27"
"MBEMBA","27"
"FELESIA","27"
"SIKILIVAWO","27"
"NSONA I","27"
"AGUSTITO","27"
"NSONA II","27"
"KHABUKA II","27"
"PINAKUWA","27"
"LIPU I","27"
"MADELA I","27"
"MADELA II","27"
"LIPU II","27"
"MATELEKELA II","27"
"GRACE","27"
"NELIYO","27"
"NCHALO SUGAR ESTATE","27"
"NCHALO TRADING CENTRE","27"
"CHAGAMBATUKA","27"
"MAFUMBI","27"
"ZIDANA","27"
"DIWA","27"
"KASOKEZA","27"
"M'PHERAKUOTCHA","27"
"TSEKWE","27"
"MULENZA","27"
"ZIMPHAKO","27"
"LIVI","27"
"MWASE","27"
"NKHONDOYALERO","27"
"M'MODZI","27"
"CHIKADZA","27"
"ULAYA","27"
"MEJALA","27"
"CHABONEKA","27"
"KALONDA","27"
"GADAFI","27"
"KUPATSA","27"
"DRIVER","27"
"NYAMBALO","27"
"MPWAILA","27"
"WIZALAMU","27"
"KALAUNDI","27"
"MITENGO","27"
"SITOLE","27"
"JANA","27"
"ZING'ANDO I","27"
"ZING'ANDO II (OSITENI)","27"
"CHIKAONEKA","27"
"BEYATI","27"
"SAMUELI","27"
"KAVALO","27"
"MWANAYAYA","27"
"JEKE","27"
"CHAGALANG'ANDA","27"
"KADAKOWA","27"
"NYALAPA","27"
"KASAKALA","27"
"MPANGOWALIMBA","27"
"DZOOLE","27"
"SIMILIYA","27"
"SINEJE","27"
"KALONGA","27"
"SAVALA","27"
"THOMU","27"
"YOHANE","27"
"KALIMA","27"
"MASTER","27"
"NANKAPA","27"
"CHAM'MPHANDA","27"
"KULIKA","27"
"WILE","27"
"TIDZAONANA","27"
"MSUSA","27"
"ENGLAND","27"
"MAFUNGA","27"
"JAMES","27"
"MOFOLO","27"
"CHIBETELA","27"
"GILESI","27"
"THENIFODI","27"
"ANANSI","27"
"NOTA","27"
"PENSULO","27"
"FOMBE","27"
"KALIYATI","27"
"ESINATI","27"
"CHIKOTI","27"
"DIVALA","27"
"MATIMATI","27"
"DEMISITALA","27"
"SAOPA","27"
"DYSON","27"
"HANDSON","27"
"LEZA","27"
"KADZIKHE","27"
"CHINYAMA","27"
"NYANGU","27"
"BENJAMANI","27"
"NTHENDA","27"
"SABUWA","27"
"LOBATI","27"
"JEFULEYA","27"
"BLACK","27"
"NTHOLE","27"
"PAULOSI","27"
"DIKI","27"
"BUZANI","27"
"KALINDOMBO","27"
"CHIPETA","27"
"KALINGONDA","27"
"MFUNDA","27"
"PANGETI","27"
"NGELO","27"
"AMOSI","27"
"NKOMBEMO","27"
"CHEFATI","27"
"MWIZA","27"
"MIKEYASI","27"
"GANETI","27"
"EBELE","27"
"MARTIN","27"
"JOHN","27"
"KUBALALIKA","27"
"CHIKHOKO","27"
"MATABWA","27"
"DWANYA","27"
"KULIPO","27"
"KACHEPELE","27"
"ADILEKI","27"
"MAPEPA","27"
"LISIYAMA","27"
"JULIUS","27"
"MWATHAONSE","27"
"ANDIMELE","27"
"TSILIZANI","27"
"LENARD","27"
"MABVUNA","27"
"MULONGOSOLA","27"
"CHISANU","27"
"MBELENGEZI","27"
"LAFUTENI","27"
"KHAFUMANI","27"
"KADZALA","27"
"LANDANI","27"
"MANKHONE","27"
"MOLESI","27"
"YONA","27"
"MAKHULA","27"
"MOSES","27"
"KABUTAYA","27"
"FUNDE","27"
"CHANG'ANIMA","27"
"MDZAONANJI","27"
"AFUNSENDANI","27"
"BODZA","27"
"NYAULOMBO","27"
"BISHOPU","27"
"FEDA","27"
"MILLION","27"
"DZANJI","27"
"MPINGASA","27"
"ALIFELI","27"
"GABIYELI","27"
"KAVOMEKA","27"
"KAMOTO","27"
"KHINGI","27"
"MAKWIZI","27"
"KASABOLA","27"
"NANTUSI","27"
"KADYAMWANO","27"
"CHIBADWA","27"
"MACHOKOLA","27"
"ELEKI","27"
"TAOMBE","27"
"GUJU","27"
"GULANI","27"
"MBALALE","27"
"DAYILESI","27"
"MALATA","27"
"PHALI","27"
"GREVULO","27"
"MTAMBO","27"
"CHISIYIDWA","27"
"SAPITWA","27"
"MALATA II","27"
"JULY","27"
"NKHWANGWA","27"
"WIZALA","27"
"GANGU","27"
"CHATSOKOYA","27"
"NYEZERERA","27"
"ANDIPHANDANI","27"
"MCHACHA","27"
"ZIMTAMBIRA","27"
"MPAMA","27"
"CHAFUMIRA","27"
"HANILEJI","27"
"GIDIYONI","27"
"THOPOLONI","27"
"KANYIMBIRI","27"
"NYALUGWE","27"
"KHRICHI","27"
"CHASAUKA","27"
"LACHE","27"
"MANGAWA","27"
"SAKISONI","27"
"WADI","27"
"JIMUNG'ANGA","27"
"DAPASALE","27"
"CHIKUSE","27"
"AGUSU","27"
"WILSON","27"
"SAMTHUNYA","27"
"CHIMTIMBO","27"
"NTONDEZA","27"
"MAZONGOZA","27"
"BODZA II","27"
"CHITSA","27"
"KANDIERO","27"
"LAIJA","27"
"MDULILO","27"
"GOME","27"
"KASUKUSA","27"
"MOLANDE","27"
"KASIYAM'PHIKA","27"
"KASAMBWE","27"
"BANTONI","27"
"MTUNDAMBODZI","27"
"THEMBEDZA","27"
"JIMUNYAMALIPHI","27"
"M'PHATISENI","27"
"KHWAWA","27"
"PAKAMWA","27"
"MKUNGA","27"
"JOHN BEGI","27"
"LUPIYA","27"
"NYAMANGAWA","27"
"NDATI","27"
"MOLOSI","27"
"MITAWI","27"
"BANDWELO","27"
"SITONKENI","27"
"ZUZE","27"
"SINGANO","27"
"MAILOSI","27"
"FRANK","27"
"CHIDOTHI","27"
"KAPIDIGULA","27"
"BANDWECHI","27"
"TOME","27"
"KATEMALINGA","27"
"NSONGA I","27"
"NSONGA II","27"
"KADZUMBA","27"
"KASA","27"
"NENENJI I","27"
"NENENJI II","27"
"NKATA I","27"
"NKATA II","27"
"LAGSONI","27"
"KAMPENI","27"
"KAYANG'ANE","27"
"SANDRAMU","27"
"MPAKENI","27"
"KALIMA","27"
"BULEYA","27"
"KAZITO","27"
"MANKHWATHA","27"
"GWAZANI I","27"
"MASANZA","27"
"MAKAISA","27"
"GWAZANI II","27"
"DZIWAZINA","27"
"DZALAPITSA","27"
"MILOSI","27"
"FEREMU I","27"
"FEREMU II","27"
"OSMAN","27"
"GANAMBO","27"
"CHILEMBWE","27"
"MATABWA","27"
"MPEKO II","27"
"PEREZO","27"
"MAFUWA","27"
"DIKIYASI","27"
"CHAPAMBALI","27"
"SIMBI II","27"
"ALUFANDIKA","27"
"MISILI II","27"
"LAVU","27"
"CHALONDAINE","27"
"CHIMTCHANGA","27"
"DALA","27"
"LOLE","27"
"ZELE","27"
"TALASADA","27"
"LABSON","27"
"TRINTA","27"
"CHAMBULUKA","27"
"BEREU I","27"
"BEREU II","27"
"MPHULEYA I","27"
"MPHULEYA II","27"
"SANDE II","27"
"KAMWAZA","27"
"ELENI","27"
"NG'AZAMWALA","27"
"CHATSALA","27"
"CHIKUTIRENI II","27"
"AMIDEO","27"
"KAPHIRI II","27"
"CHAKHWIYA","27"
"MAISON","27"
"JACKSON","27"
"NAMATCHUWA","27"
"MWASINGA I","27"
"MWASINGA II","27"
"KAMDZEKA","27"
"AMOSI","27"
"FATSANAO","27"
"PEMPHENI","27"
"MSEMBE","27"
"CHIZOMBWE","27"
"ZIMOLA II","27"
"PENSULO","27"
"LUCIANO","27"
"DAISONI","27"
"JAILOSI II","27"
"MIKANZO","27"
"BENARTI","27"
"CHOMOHA","27"
"PAULOSI","27"
"JAMBO","27"
"THUKUTA","27"
"NG'ONGA","27"
"NEWTON","27"
"M'BANDE II","27"
"NTAWI","27"
"PETULO","27"
"NAKONDWE II","27"
"NG'OMBE","27"
"TOMALI","27"
"CHAPONDA","27"
"ALEKACHAO","27"
"ANDREA II","27"
"JOSEPH","27"
"JAMES","27"
"DZIMPHUTSI","27"
"ZILIPAINE","27"
"TOMASI","27"
"FUPA","27"
"MAIDE","27"
"WATSANI","27"
"BERESON","27"
"KWATAINE","27"
"MUKHORI","27"
"JOHN","27"
"KUNJE","27"
"EFEREMU","27"
"IZEKI","27"
"KAMWENDO","27"
"MUKHWEYA","27"
"MOLOGENI","27"
"MUYAYA II","27"
"FILIPO","27"
"MATEMBA","27"
"THUKUWA","27"
"MUSULI","27"
"WALANSA","27"
"SINGILETI","27"
"WAITI","27"
"CHIROMO I","27"
"CHIROMO III","27"
"MVAHIWA","27"
"TAFUNANI","27"
"MAKEYA","27"
"MUHEMELA","27"
"NKWANA II","27"
"DZINTHOLE","27"
"CHIKHABADO","27"
"NSWALULU","27"
"BERESAN","27"
"NDELEMA","27"
"MATCHONA","27"
"PHINIFOLO","27"
"NTANGULA","27"
"WILSON","27"
"CHIBWANA","27"
"SAMU","27"
"MWAZIKA","27"
"MWADALA","27"
"DAILESI","27"
"KAMBELENGENDE","27"
"NDAPEMA","27"
"MTWANA","27"
"DAGALASI","27"
"DENESI","27"
"KONESI","27"
"GOMANI","27"
"CHIZENGA","27"
"MEJALA","27"
"JOHN","27"
"MPINGASA","27"
"CHAPASUKA","27"
"PINTO","27"
"BEULA","27"
"KERRA","27"
"PHOKENI","27"
"MSAMBA","27"
"SAMUDENI","27"
"MALIKEBU","27"
"BUKITSANI","27"
"JAFRE","27"
"CHABWANJA","27"
"ALAISONI","27"
"CHATENGA","27"
"MPANGENI","27"
"SIKELO","27"
"BAMUSI","27"
"KORALA","27"
"MTOTA","27"
"MAFUNGA I","27"
"MULILIMA","27"
"KALIRE","27"
"MEDRAMU","27"
"MWENGO","27"
"MPOTADZINGWE","27"
"KADZITCHE","27"
"BELO","27"
"MWAYI","27"
"MAFUNGA II","27"
"LONESI","27"
"FRACKSHON","27"
"ULEMU","27"
"MWANDIUZILA","27"
"NSANJE","27"
"AIDA","27"
"SEMU","27"
"CHITSEKO","27"
"KAUWA","27"
"LANGISON","27"
"STONKENI","27"
"CHIPHAZI","27"
"MATOPE","27"
"KAPOMBA","27"
"KALAWIRE","27"
"SABITONI","27"
"LIZEWA","27"
"MAYENDA","27"
"TSOKONOMBWE","27"
"KAMPINDO","27"
"DANIEL","27"
"CHENDANJIRE","27"
"ULIRA","27"
"PUTI","27"
"KANJALA","27"
"NYOZERERA","27"
"FAZEMA","27"
"MACHESO","27"
"SALANKHULA","27"
"SADYA","27"
"MAKOKO","27"
"KHWITCHO","27"
"NTCHEMBERE","27"
"M'BULA","27"
"CHINDOKO","27"
"BISIASI","27"
"NKHWANGWA","27"
"GOGO","27"
"CHADULA","27"
"NYALI","27"
"CHIKWANSA","27"
"MBWENDE I","27"
"MBWENDE II","27"
"PONDANI","27"
"KAJAWO","27"
"PANGANIZANU","27"
"M'BONA","27"
"SAIDI","27"
"GWADE","27"
"BAULENI","27"
"MTOTOZA","27"
"NYEPELIWA","27"
"CHIKAKUDA","27"
"MVULA","27"
"CHIMIMBA","27"
"GUDUWENI","27"
"CHIMBAMBA","27"
"NAMIRA","27"
"ZAGWERA","27"
"NOMANI","27"
"KATONGA","27"
"NAMONDWE","27"
"NSIYAMBIRI","27"
"GABSONI","27"
"KANKHUNI","27"
"CHAGWANTHENGA","27"
"BRAUNDI","27"
"JULIANA","27"
"KUMBALANI I","27"
"TSEGULANI","27"
"MWAZAONGA","27"
"AKONDA","27"
"NOWA","27"
"KOLASI","27"
"PHALIRA","27"
"FINISH","27"
"NAMIZINGA","27"
"THOM","27"
"CHING'OMA","27"
"KALIKOKHA","27"
"NGALU","27"
"BWANALI","27"
"PASITOKO","27"
"LORRY","27"
"NOTA","27"
"KALULU","27"
"HALTON","27"
"NYALUGWE","27"
"KHUFULE","27"
"KHOKWA","27"
"NDALUZA","27"
"CHOKANKUNENE","27"
"JAMES I","27"
"NKUKUMBA","27"
"CHAMPASA II","27"
"HARISON","27"
"SOKIRI I","27"
"HENRY","27"
"SANZAYANI","27"
"KALIGOMBA","27"
"MPHUNGU","27"
"MALEMIA","27"
"KANYOLE","27"
"WIZALAMU","27"
"CHINAMULUNGU","27"
"GWANAMBA","27"
"LYMON","27"
"FULEDI","27"
"SAOPA","27"
"SOKIRI II","27"
"DZIMPHANDA","27"
"TCHALE","27"
"ALAMUSI","27"
"CHAPEPA","27"
"LOSI","27"
"LEONARD","27"
"TCHAAISA","27"
"JOSE","27"
"WATSON","27"
"TALABUKU I","27"
"TOSENI I","27"
"TOSENI II","27"
"KHAMBA ","27"
"STEPHENO","27"
"NKUMANIZA","27"
"BALALA","27"
"THOLE","27"
"SIMBI","27"
"MPHENZA","27"
"CHIFANIZO","27"
"WILSON","27"
"MTEMBETA","27"
"CHIDAMA","27"
"NKUZI","27"
"PONYADIRA","27"
"MANDIKISI","27"
"CHIWEMBU","27"
"CHIONE","27"
"ESTER","27"
"MBALAME","27"
"YOTAMU","27"
"ISAACK","27"
"SOLEYANI","27"
"HARRY","27"
"MATHOTHO","27"
"BLACK","27"
"GOMA","27"
"FELLO","27"
"WOLANI","27"
"KADAMBANDA","27"
"KASWADA","27"
"JAUMA","27"
"CHIMTALI","27"
"ROBERT","27"
"DOZEN","27"
"KAMPIRA","27"
"MGUJULA","27"
"NKHWAZI","27"
"MATSUKAMBIYA","27"
"GOLDEN","27"
"ALEVI","27"
"CHAVIRAKALE","27"
"LOMOSI","27"
"CHIGWECHE","27"
"NYAMITHAMBO","27"
"JASSI","27"
"DZONGWE","27"
"MTAYAMANJA","27"
"CHAMPHATA I","27"
"JASS II","27"
"MAFUNGA","27"
"CHATALA","27"
"SINGANO","27"
"DUNTHU","27"
"BEKA","27"
"MALE","27"
"SAMU","27"
"GOLIATI","27"
"KHOLONGO","27"
"KATSITSI","27"
"MIKIYASI","27"
"THENESI","27"
"M'BALIRA","27"
"LUNKHWE","27"
"CHAZENGA","27"
"MILUWADI","27"
"CHIDEYA","27"
"CHOZELAINE","27"
"CHADUKA","27"
"ASAKAINE","27"
"MALAKA","27"
"MULOPA","27"
"BENATI","27"
"BATSON","27"
"YONA","27"
"JUMA","27"
"MILLION","27"
"CHEWALENE","27"
"JOYCE","27"
"THERERE","27"
"SAUTI","27"
"AMBASON","27"
"JONASI","27"
"ZWAKI","27"
"DULA","27"
"CHATHYOKA","27"
"ZIBUTHA","27"
"BATANI","27"
"MZOSUMA","27"
"PULUMERO","27"
"CHAMANGA","27"
"KATIVA","27"
"NTCHOKHOLO","27"
"EVANCE","27"
"JOHN","27"
"CHAUMA","27"
"ABITI HODNEY","27"
"CHAMBULUKA","27"
"KREMENCE","27"
"LAZO","27"
"NYANGA II","27"
"SAIWALA","27"
"NKUNDIZA","27"
"BONDO","27"
"KAMPATA II","27"
"NYEZELERANI","27"
"PHINIFOLO","27"
"PHENYAPHENYA","27"
"MKUZIRA","27"
"WAZALAMU","27"
"DANGALASI","27"
"GANAMBA","27"
"CHAONANJIWA","27"
"SANTALA","27"
"GOPANJI","27"
"SOPO","27"
"MISSION","27"
"BANISTER","27"
"KUSALA","27"
"FULETI","27"
"CHIPWAIRA","27"
"KHISIMISI I","27"
"KACHIPAPA","27"
"KEREMESI","27"
"CHIPWAIRA II","27"
"GALAUZA","27"
"MASANZA","27"
"NYAMBIRO","27"
"MATCHADO","27"
"KHOKO","27"
"NELSO","27"
"BOMOLA","27"
"KANDIERO","27"
"MKWIRO","27"
"IMFAILONDA","27"
"KANJUNI I","27"
"KANJUNI II","27"
"MATCHAYA","27"
"NGWINDINGWINDI","27"
"BINZI","27"
"CHINGONDO I","27"
"CHINGONDO II","27"
"MANDERE","27"
"MBETA","27"
"BELLO","27"
"MPHONDE","27"
"MAKWINJA","27"
"THABWA I","27"
"TULUSIDA","27"
"NYAMDEKA","27"
"BASIYAO","27"
"THABWA II","27"
"PALAFINI","27"
"CHISANTHI","27"
"MPHONDE II","27"
"KALIGWEMBE","27"
"CHIMWALA","27"
"KADZUWA","27"
"NSIMBU","27"
"FRECK","27"
"KABONA","27"
"KAFUMPHE","27"
"MPHAMBA","27"
"KANDUMBA","27"
"NDAMERA","27"
"MONZYENTI","27"
"SAINI","27"
"ZENGA","27"
"NKHWANGWA","27"
"NYAIKA","27"
"KHISIMISI II","27"
"MFITIZALIMBA","27"
"BIYALA","27"
"MZAMVA","27"
"KAMPINGA","27"
"MTEMADALA","27"
"KHUMBENI","27"
"BAPTON II","27"
"MWANANGWAKO","27"
"LUCIANO","27"
"BALE","27"
"YOHANE","27"
"ZUZE","27"
"CHAPOMOKA","27"
"MIRISAU","27"
"DINYERO","27"
"MPHANDAUZI","27"
"NZANGAYA","27"
"CHIKAFA","27"
"MPOZA","27"
"SALABENI","27"
"KHUNDU","27"
"THUMBI","27"
"KANTHUNKAKO","27"
"NTIBULA","27"
"OGALASI","27"
"KUWALABANGO","27"
"JACKSON","27"
"KULIMA II","27"
"OFFICE","27"
"KASWIMBO","27"
"MPONYA","27"
"ALUFANDIKA","27"
"MTALIKA","27"
"DAZANI","27"
"NYAKAPYAZI","27"
"MCHIMIKA","27"
"FALAO","27"
"MAFUTA","27"
"SOZA","27"
"ALINDIYANI","27"
"KATOMBA","27"
"YONASI","27"
"THOMASI","27"
"KENASON","27"
"PHALLAFIN II","27"
"MOSES I","27"
"CHINKANGO","27"
"CHAMWAKA","27"
"CHIFUNDO","27"
"BILLEY","27"
"BAERA","27"
"MONZANI","27"
"CHOMBE","27"
"BEKA II","27"
"MAILOSI","27"
"CHAONAINE","27"
"FALAMENGA","27"
"SIMITON","27"
"MANASE","27"
"CHIMPHAMBANA","27"
"MIKUKHUZA","27"
"KULETI","27"
"ALUFASI","27"
"KANCHOKAPO","27"
"MASAKAIRA","27"
"RHODA","27"
"MELO","27"
"MATEYU","27"
"CHAMBOKO","27"
"MBWAZI","27"
"JESINAWO","27"
"LENOSI","27"
"MALIKO","27"
"LONECK","27"
"MEJA","27"
"CHINYAMA","27"
"TSAMBA","27"
"ANDALANDE","27"
"PAIVA II","27"
"PHAZI","27"
"DAITON","27"
"BUTIZA","27"
"CHIKADZA","27"
"AKUWANENERA","27"
"KANTENGA","27"
"ZWUWAU","27"
"FUNGULANI","27"
"DWALITI","27"
"SANDE","27"
"VIDA","27"
"BANJA","27"
"SUWALI","27"
"FAITI","27"
"KALIZA","27"
"SEMBA","27"
"KUTAMA","27"
"KAITANO","27"
"KANDIYERO","27"
"BOKOSENI","27"
"MSINJA","27"
"NYAMANDE","27"
"MULENGA","27"
"MATEKENYA","27"
"NYANGU","27"
"ALONI","27"
"CHIMTUMBIRA","27"
"ALUVANESI","27"
"KALULU II","27"
"BENIFORD","27"
"NAMIRAZI","27"
"NCHANCHA","27"
"WALLASI","27"
"WILLICK","27"
"NKHANGA","27"
"KALUSA","27"
"CHAVUNDA","27"
"GINDIYONI","27"
"BUTIZA II","27"
"NSENZI","27"
"ZIDA","27"
"TSATAKWAWA","27"
"CHIKAMPONYA","27"
"KUNYINDA","27"
"GAMERA","27"
"CHOKHA","27"
"GONYO","27"
"CHETUWAME","27"
"STOPE","27"
"CHITSANTHI","27"
"MATUMBA","27"
"MALUSETA","27"
